service_bulletin_model_id,allocation_id,service_bulletin_id,sb_reference,sb_title,raw_models_affected_text,parsed_token,expanded_token,linked_model_code,linked_model_name,allocation_status,has_procedure_words,has_date,has_ad_like_number,has_part_kit_like_value,not_safely_inferable,recommended_action
"78f98cb6-d68f-4301-a731-32a4fe618109","a10ee0a6-4bab-4989-b861-71a02695cc6f","c389a463-9518-4387-ab60-28abb5f6d38a","411A","Stabilator Torque Tube Bearing Block Attachment Fitting Rivet Replacement","PA-24-180/24-250/ 24-260/24-400 PA-30/39","PA-24-180/24-250/ 24-260/24-400 PA-30/39","PA-24-180","PA-24-180","Comanche","NEEDS_REVIEW","false","false","false","false","false","SAFE_KEEP"
"62f30215-af12-472c-bb5c-e1f41dd2e6fc","a10ee0a6-4bab-4989-b861-71a02695cc6f","c389a463-9518-4387-ab60-28abb5f6d38a","411A","Stabilator Torque Tube Bearing Block Attachment Fitting Rivet Replacement","PA-24-180/24-250/ 24-260/24-400 PA-30/39","PA-24-180/24-250/ 24-260/24-400 PA-30/39","PA-30","PA-30","Twin Comanche","NEEDS_REVIEW","false","false","false","false","false","SAFE_KEEP"
"33f1fea1-1b2e-479a-bc36-4aab581a419a","a10ee0a6-4bab-4989-b861-71a02695cc6f","c389a463-9518-4387-ab60-28abb5f6d38a","411A","Stabilator Torque Tube Bearing Block Attachment Fitting Rivet Replacement","PA-24-180/24-250/ 24-260/24-400 PA-30/39","PA-24-180/24-250/ 24-260/24-400 PA-30/39","PA-39","PA-39","Twin Commanche","NEEDS_REVIEW","false","false","false","false","true","MANUAL_REVIEW"
"d9563b0e-23d8-4f34-9cac-5764bdba71eb","a8192958-155d-4a31-a73c-f440a55485fe","222fbf24-3fe1-4014-a005-5124d66442e5","412","Glove Compartment Modification","PA-32-260/300","PA-32-260/300","PA-32-260","PA-32-260","Cherokee Six","MATCHED","false","false","false","false","false","SAFE_KEEP"
"2290c4ed-4534-4e88-baf8-4802030c744a","a8192958-155d-4a31-a73c-f440a55485fe","222fbf24-3fe1-4014-a005-5124d66442e5","412","Glove Compartment Modification","PA-32-260/300","PA-32-260/300","PA-32-300","PA-32-300","Cherokee Six","MATCHED","false","false","false","false","false","SAFE_KEEP"
"39fe4e5f-2d33-4f80-98e1-82d1cc5c6b23","054d13f0-ec0e-4afa-be2b-ed8b42019b51","5ac9727f-31c5-4003-a9bd-169ea08b2e85","413","Inspection of Nose Gear (Upper) Oleo Bearing","PA-28-150/160/180","PA-28-150/160/180","PA-28-150","PA-28-150","PA-28-150","MATCHED","false","false","false","false","false","SAFE_KEEP"
"8e5d3b22-8c4b-4638-be3b-2c470c839d32","054d13f0-ec0e-4afa-be2b-ed8b42019b51","5ac9727f-31c5-4003-a9bd-169ea08b2e85","413","Inspection of Nose Gear (Upper) Oleo Bearing","PA-28-150/160/180","PA-28-150/160/180","PA-28-160","PA-28-160","PA-28-160","MATCHED","false","false","false","false","false","SAFE_KEEP"
"70eb3fda-60a9-4f2e-9234-08f42e315d89","054d13f0-ec0e-4afa-be2b-ed8b42019b51","5ac9727f-31c5-4003-a9bd-169ea08b2e85","413","Inspection of Nose Gear (Upper) Oleo Bearing","PA-28-150/160/180","PA-28-150/160/180","PA-28-180","PA-28-180","PA-28-180","MATCHED","false","false","false","false","false","SAFE_KEEP"
"df43a94d-def8-43f2-82af-07f8bc81496f","aecec275-f8c4-4716-aec4-397febeaaf45","0a03d443-7b13-48c2-96a7-5af9b3d13d89","419","Elevator Control Tube Attachment, Inspection of","PA-31-310 PA-31-350 PA-31P","PA-31-310 PA-31-350 PA-31P","PA-31-310","PA-31-310","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"1d23f082-4cc5-4cf7-ad5f-daec9e8b3652","aecec275-f8c4-4716-aec4-397febeaaf45","0a03d443-7b13-48c2-96a7-5af9b3d13d89","419","Elevator Control Tube Attachment, Inspection of","PA-31-310 PA-31-350 PA-31P","PA-31-310 PA-31-350 PA-31P","PA-31-350","PA-31-350","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"537980f8-0c12-414e-ad06-7a4e13cade52","aecec275-f8c4-4716-aec4-397febeaaf45","0a03d443-7b13-48c2-96a7-5af9b3d13d89","419","Elevator Control Tube Attachment, Inspection of","PA-31-310 PA-31-350 PA-31P","PA-31-310 PA-31-350 PA-31P","PA-31P","PA-31P","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"bb822156-566f-4c6f-b988-2915dfa0eff4","f4fca782-21e0-44d4-abfa-ea25e63e353d","a6ad6aae-f8ec-4ba3-a452-f02c3e2dcba7","427","Air Conditioning System Modification","PA-28-140/180 PA-28R-200","PA-28-140/180 PA-28R-200","PA-28-140","PA-28-140","PA-28-140","MATCHED","false","false","false","false","false","SAFE_KEEP"
"07b45575-7ff5-416f-856f-1b7ecc0842c7","f4fca782-21e0-44d4-abfa-ea25e63e353d","a6ad6aae-f8ec-4ba3-a452-f02c3e2dcba7","427","Air Conditioning System Modification","PA-28-140/180 PA-28R-200","PA-28-140/180 PA-28R-200","PA-28-180","PA-28-180","PA-28-180","MATCHED","false","false","false","false","false","SAFE_KEEP"
"d1790e92-e74e-4864-ad1c-2d10befd6410","9d866e9c-ca23-469a-b2fb-d1bdf2dbdc21","85a7f3c5-88bc-4504-a9ce-8989c3dd5f7a","428","Steering System Modification","PA-32-260/300","PA-32-260/300","PA-32-260","PA-32-260","Cherokee Six","MATCHED","false","false","false","false","false","SAFE_KEEP"
"84440de6-7f72-4f27-a7b3-bd02a54e706c","9d866e9c-ca23-469a-b2fb-d1bdf2dbdc21","85a7f3c5-88bc-4504-a9ce-8989c3dd5f7a","428","Steering System Modification","PA-32-260/300","PA-32-260/300","PA-32-300","PA-32-300","Cherokee Six","MATCHED","false","false","false","false","false","SAFE_KEEP"
"82943d37-afd4-4bbc-8912-fee225269073","49c0559d-4ab7-4447-92b4-583fca2181d0","42092f8b-1531-4e48-aa8f-28e543aebeea","432","Fuselage Bulkhead, Modification To The","PA-31-310 PA-31-350","PA-31-310 PA-31-350","PA-31-310","PA-31-310","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"8f001c09-9feb-4d86-8983-ca8d1308a318","49c0559d-4ab7-4447-92b4-583fca2181d0","42092f8b-1531-4e48-aa8f-28e543aebeea","432","Fuselage Bulkhead, Modification To The","PA-31-310 PA-31-350","PA-31-310 PA-31-350","PA-31-350","PA-31-350","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"220a9dfa-d792-49d5-9189-cb44836d98e1","ffb9c456-2020-4137-a789-6f6d4e1728b8","4ceb36a7-a398-44ae-bd75-26f252d71b00","433","Elevator Control Tube Inspection of","PA-31/300/310 PA-31-350","PA-31/300/310 PA-31-350","PA-31","PA-31","Navajo","NEEDS_REVIEW","false","false","false","false","false","SAFE_KEEP"
"8d212094-cb00-4538-8b04-871e4ebae4c9","ffb9c456-2020-4137-a789-6f6d4e1728b8","4ceb36a7-a398-44ae-bd75-26f252d71b00","433","Elevator Control Tube Inspection of","PA-31/300/310 PA-31-350","PA-31/300/310 PA-31-350","PA-310","PA-310","Navajo","NEEDS_REVIEW","false","false","false","false","true","MANUAL_REVIEW"
"51412f39-e8b6-48d0-b66f-dffa4fd800f8","5aea8cf4-2983-448e-94aa-c64d4a71244d","559d2cb7-444e-4135-8a57-d6f20a2f42bd","438","Fuel Quantity, Revised Usable","PA-34-200/200T","PA-34-200/200T","PA-34-200","PA-34-200","Seneca","MATCHED","false","false","false","false","false","SAFE_KEEP"
"94f1147c-c35b-4d20-bdb0-539cf82cd032","5aea8cf4-2983-448e-94aa-c64d4a71244d","559d2cb7-444e-4135-8a57-d6f20a2f42bd","438","Fuel Quantity, Revised Usable","PA-34-200/200T","PA-34-200/200T","PA-34-200T","PA-34-200T","Seneca","MATCHED","false","false","false","false","false","SAFE_KEEP"
"82c720a3-d553-41e1-a558-eff1eb844250","ac7d4d92-95cc-4b75-bf04-bcb2c264747b","21933e8c-a847-4b69-a813-f3e84c2ad624","442","Circuit Breaker Rewiring, Emergency Fuel Pump","PA-31/300/310 PA-31-350","PA-31/300/310 PA-31-350","PA-31","PA-31","Navajo","NEEDS_REVIEW","false","false","false","false","false","SAFE_KEEP"
"c3716922-942a-4935-8b64-5073554fc4cb","ac7d4d92-95cc-4b75-bf04-bcb2c264747b","21933e8c-a847-4b69-a813-f3e84c2ad624","442","Circuit Breaker Rewiring, Emergency Fuel Pump","PA-31/300/310 PA-31-350","PA-31/300/310 PA-31-350","PA-310","PA-310","Navajo","NEEDS_REVIEW","false","false","false","false","true","MANUAL_REVIEW"
"eca28901-3885-42da-9845-25f48933b2d4","edd6e1d7-205f-46ca-81f3-43055d46fdfb","a14804e1-f82b-450d-be89-9cf0f21b24b1","447","Baggage Door Inspection and Modification to the Forward","PA-34-200/200T","PA-34-200/200T","PA-34-200","PA-34-200","Seneca","MATCHED","false","false","false","false","false","SAFE_KEEP"
"344fa232-4ca5-470b-b01d-c66f34a27f05","edd6e1d7-205f-46ca-81f3-43055d46fdfb","a14804e1-f82b-450d-be89-9cf0f21b24b1","447","Baggage Door Inspection and Modification to the Forward","PA-34-200/200T","PA-34-200/200T","PA-34-200T","PA-34-200T","Seneca","MATCHED","false","false","false","false","false","SAFE_KEEP"
"109c52e2-4c46-4a36-a35e-c1296c08ad3b","280757a8-c1fe-4d2c-810d-c511045ed3c4","ac8efed1-06fc-47e4-8385-b7af2f8acc3f","448","Cable Operation Inspection, Throttle and Mixture Control","PA-28-140/151/180/235 PA-28R-180/200","PA-28-140/151/180/235 PA-28R-180/200","PA-28-140","PA-28-140","PA-28-140","MATCHED","false","false","false","false","false","SAFE_KEEP"
"6ec3fbb2-47c6-4604-a94b-36fd51de843c","280757a8-c1fe-4d2c-810d-c511045ed3c4","ac8efed1-06fc-47e4-8385-b7af2f8acc3f","448","Cable Operation Inspection, Throttle and Mixture Control","PA-28-140/151/180/235 PA-28R-180/200","PA-28-140/151/180/235 PA-28R-180/200","PA-28-151","PA-28-151","PA-28-151","MATCHED","false","false","false","false","false","SAFE_KEEP"
"9f811865-125e-40b3-a865-1c60acaeff67","280757a8-c1fe-4d2c-810d-c511045ed3c4","ac8efed1-06fc-47e4-8385-b7af2f8acc3f","448","Cable Operation Inspection, Throttle and Mixture Control","PA-28-140/151/180/235 PA-28R-180/200","PA-28-140/151/180/235 PA-28R-180/200","PA-28-180","PA-28-180","PA-28-180","MATCHED","false","false","false","false","false","SAFE_KEEP"
"70ec6454-5717-430b-addc-dde54424c443","280757a8-c1fe-4d2c-810d-c511045ed3c4","ac8efed1-06fc-47e4-8385-b7af2f8acc3f","448","Cable Operation Inspection, Throttle and Mixture Control","PA-28-140/151/180/235 PA-28R-180/200","PA-28-140/151/180/235 PA-28R-180/200","PA-28-235","PA-28-235","PA-28-235","MATCHED","false","false","false","false","false","SAFE_KEEP"
"e78b45db-8516-4b45-9406-4509633afd4d","280757a8-c1fe-4d2c-810d-c511045ed3c4","ac8efed1-06fc-47e4-8385-b7af2f8acc3f","448","Cable Operation Inspection, Throttle and Mixture Control","PA-28-140/151/180/235 PA-28R-180/200","PA-28-140/151/180/235 PA-28R-180/200","PA-28R-180","PA-28R-180","PA-28R-180","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ea24aa27-db62-4968-b061-b2385aec7a3b","280757a8-c1fe-4d2c-810d-c511045ed3c4","ac8efed1-06fc-47e4-8385-b7af2f8acc3f","448","Cable Operation Inspection, Throttle and Mixture Control","PA-28-140/151/180/235 PA-28R-180/200","PA-28-140/151/180/235 PA-28R-180/200","PA-28R-200","PA-28R-200","PA-28R-200","MATCHED","false","false","false","false","false","SAFE_KEEP"
"1fac2e65-97ac-4e90-a0f6-f578a3ff1501","366c427d-2283-4a86-8906-f0eb96653d02","d3ee172d-1b06-4a62-8a4f-e604aea546ed","449A","Alternator (Chrysler) Modification And Wire End Terminal Replacement","PA-28-140/151/180/235 PA-28R-200","PA-28-140/151/180/235 PA-28R-200","PA-28-140","PA-28-140","PA-28-140","MATCHED","false","false","false","false","false","SAFE_KEEP"
"8aca1179-4367-4c10-82d4-738bbe2fbdcc","366c427d-2283-4a86-8906-f0eb96653d02","d3ee172d-1b06-4a62-8a4f-e604aea546ed","449A","Alternator (Chrysler) Modification And Wire End Terminal Replacement","PA-28-140/151/180/235 PA-28R-200","PA-28-140/151/180/235 PA-28R-200","PA-28-151","PA-28-151","PA-28-151","MATCHED","false","false","false","false","false","SAFE_KEEP"
"4a911260-d5a5-4450-b426-e75d89191596","366c427d-2283-4a86-8906-f0eb96653d02","d3ee172d-1b06-4a62-8a4f-e604aea546ed","449A","Alternator (Chrysler) Modification And Wire End Terminal Replacement","PA-28-140/151/180/235 PA-28R-200","PA-28-140/151/180/235 PA-28R-200","PA-28-180","PA-28-180","PA-28-180","MATCHED","false","false","false","false","false","SAFE_KEEP"
"7e9fd080-e73c-402f-bff3-68e17f2a23e6","366c427d-2283-4a86-8906-f0eb96653d02","d3ee172d-1b06-4a62-8a4f-e604aea546ed","449A","Alternator (Chrysler) Modification And Wire End Terminal Replacement","PA-28-140/151/180/235 PA-28R-200","PA-28-140/151/180/235 PA-28R-200","PA-28-235","PA-28-235","PA-28-235","MATCHED","false","false","false","false","false","SAFE_KEEP"
"d58cec85-9506-4c63-970c-84c6f560ffdf","92a3afdb-3980-4243-9113-4b497090f8d6","ff55693d-c11a-43fa-9e0f-b92eb9a066ac","450","Quick Drain Valve Inspection Fuel Gascolator","PA-28-140/151/180 PA-28R-200","PA-28-140/151/180 PA-28R-200","PA-28-140","PA-28-140","PA-28-140","MATCHED","false","false","false","false","false","SAFE_KEEP"
"78d2e4e0-4a06-489b-a0f3-48379d036230","92a3afdb-3980-4243-9113-4b497090f8d6","ff55693d-c11a-43fa-9e0f-b92eb9a066ac","450","Quick Drain Valve Inspection Fuel Gascolator","PA-28-140/151/180 PA-28R-200","PA-28-140/151/180 PA-28R-200","PA-28-151","PA-28-151","PA-28-151","MATCHED","false","false","false","false","false","SAFE_KEEP"
"747097aa-294c-4e8b-ab0e-c0ae0c872391","92a3afdb-3980-4243-9113-4b497090f8d6","ff55693d-c11a-43fa-9e0f-b92eb9a066ac","450","Quick Drain Valve Inspection Fuel Gascolator","PA-28-140/151/180 PA-28R-200","PA-28-140/151/180 PA-28R-200","PA-28-180","PA-28-180","PA-28-180","MATCHED","false","false","false","false","false","SAFE_KEEP"
"70fc4727-b6e9-4e03-aa43-28f21b17119a","5500dbd0-e96d-4b67-a52e-9447aa1d9abb","69c10c24-1929-4ae4-aba7-d41d149f3bcf","457","Plastic On The Cherokee C Spinners","PA-28-150/160/180","PA-28-150/160/180","PA-28-150","PA-28-150","PA-28-150","MATCHED","false","false","false","false","false","SAFE_KEEP"
"a7bf0064-f04e-41ff-98c2-eed35af5e144","5500dbd0-e96d-4b67-a52e-9447aa1d9abb","69c10c24-1929-4ae4-aba7-d41d149f3bcf","457","Plastic On The Cherokee C Spinners","PA-28-150/160/180","PA-28-150/160/180","PA-28-160","PA-28-160","PA-28-160","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ec4c623e-0538-4b92-aa9b-dafebaeff659","5500dbd0-e96d-4b67-a52e-9447aa1d9abb","69c10c24-1929-4ae4-aba7-d41d149f3bcf","457","Plastic On The Cherokee C Spinners","PA-28-150/160/180","PA-28-150/160/180","PA-28-180","PA-28-180","PA-28-180","MATCHED","false","false","false","false","false","SAFE_KEEP"
"85141ceb-31d0-4690-a8ec-246b2f4a6d2e","9d84b2e3-7aed-4d33-8b8c-f8791cb9a129","1addaba2-491f-4f76-bc1e-4ec8c40a36b4","463","Door Forward Baggage, Inspection And Modification","PA-32-260/300","PA-32-260/300","PA-32-260","PA-32-260","Cherokee Six","MATCHED","false","false","false","false","false","SAFE_KEEP"
"681a0ffa-b1ec-434d-b07f-06aff83e1d14","9d84b2e3-7aed-4d33-8b8c-f8791cb9a129","1addaba2-491f-4f76-bc1e-4ec8c40a36b4","463","Door Forward Baggage, Inspection And Modification","PA-32-260/300","PA-32-260/300","PA-32-300","PA-32-300","Cherokee Six","MATCHED","false","false","false","false","false","SAFE_KEEP"
"69ae9c4a-35bb-4841-a88e-80ef7a1f47c7","b5346f89-c638-4c66-bbd5-88ffb652cf9e","b3033a22-d4f5-403e-85d9-390d1b368bcd","466A","Stewart-Warner Heater Modification Kit","PA-23 PA-E23-250","PA-23 PA-E23-250","PA-23","PA-23","Apache","MATCHED","false","false","false","false","false","SAFE_KEEP"
"dd177f39-370e-40b6-8b59-600f87adc019","b5346f89-c638-4c66-bbd5-88ffb652cf9e","b3033a22-d4f5-403e-85d9-390d1b368bcd","466A","Stewart-Warner Heater Modification Kit","PA-23 PA-E23-250","PA-23 PA-E23-250","PA-E23-250","PA-E23-250","Apache","MATCHED","false","false","false","false","false","SAFE_KEEP"
"82e9e96b-b1cc-437d-8892-a6fadcb027a5","daefd10d-64e4-4e3b-8a51-4d6010d81b1a","d15e2e82-f8ba-4436-98b1-219570b39ff3","475","Instrument Panel Dimmer Control Assembly Modification","PA-28-140 PA-28-151 PA-28-180 PA-28-235 PA-28R-200","PA-28-140 PA-28-151 PA-28-180 PA-28-235 PA-28R-200","PA-28-140","PA-28-140","PA-28-140","MATCHED","false","false","false","false","false","SAFE_KEEP"
"e65874c5-ad51-4eec-91aa-0c9798c07bd4","daefd10d-64e4-4e3b-8a51-4d6010d81b1a","d15e2e82-f8ba-4436-98b1-219570b39ff3","475","Instrument Panel Dimmer Control Assembly Modification","PA-28-140 PA-28-151 PA-28-180 PA-28-235 PA-28R-200","PA-28-140 PA-28-151 PA-28-180 PA-28-235 PA-28R-200","PA-28-151","PA-28-151","PA-28-151","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ad635be5-0e1f-46d6-8034-47a3f99f49f1","daefd10d-64e4-4e3b-8a51-4d6010d81b1a","d15e2e82-f8ba-4436-98b1-219570b39ff3","475","Instrument Panel Dimmer Control Assembly Modification","PA-28-140 PA-28-151 PA-28-180 PA-28-235 PA-28R-200","PA-28-140 PA-28-151 PA-28-180 PA-28-235 PA-28R-200","PA-28-180","PA-28-180","PA-28-180","MATCHED","false","false","false","false","false","SAFE_KEEP"
"3adbf0fb-b306-4f7a-a99d-9e11c385897f","daefd10d-64e4-4e3b-8a51-4d6010d81b1a","d15e2e82-f8ba-4436-98b1-219570b39ff3","475","Instrument Panel Dimmer Control Assembly Modification","PA-28-140 PA-28-151 PA-28-180 PA-28-235 PA-28R-200","PA-28-140 PA-28-151 PA-28-180 PA-28-235 PA-28R-200","PA-28-235","PA-28-235","PA-28-235","MATCHED","false","false","false","false","false","SAFE_KEEP"
"128eae51-5d87-4fd1-b4af-183918f8ab24","daefd10d-64e4-4e3b-8a51-4d6010d81b1a","d15e2e82-f8ba-4436-98b1-219570b39ff3","475","Instrument Panel Dimmer Control Assembly Modification","PA-28-140 PA-28-151 PA-28-180 PA-28-235 PA-28R-200","PA-28-140 PA-28-151 PA-28-180 PA-28-235 PA-28R-200","PA-28R-200","PA-28R-200","PA-28R-200","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ae1b930b-e1a2-48fa-8f34-fd81fa25ec66","e7040a12-d0da-40c2-a439-ae39459b2453","af65901a-819b-443b-afe0-cea445b906b1","480","Emergency Fuel Pump Circuit Breaker Placards, Inspection of","PA-31-310/325 PA-31-350","PA-31-310/325 PA-31-350","PA-31-310","PA-31-310","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"fc70338c-c898-4127-9aa9-a2a304261bca","e7040a12-d0da-40c2-a439-ae39459b2453","af65901a-819b-443b-afe0-cea445b906b1","480","Emergency Fuel Pump Circuit Breaker Placards, Inspection of","PA-31-310/325 PA-31-350","PA-31-310/325 PA-31-350","PA-31-325","PA-31-325","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"014a910f-0586-4b1b-ac24-c7670b60182c","edcafcf8-d34a-40bd-a0a5-2a83bf53b38d","cbe0944e-9dcc-4a3f-9aa4-373fda1d31bf","486A","Cylinder Head Temperature Probe Location","PA-18 PA-22","PA-18 PA-22","PA-18","PA-18","Super Cub","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ce32f621-5886-4769-9466-cc610a5bc4d7","edcafcf8-d34a-40bd-a0a5-2a83bf53b38d","cbe0944e-9dcc-4a3f-9aa4-373fda1d31bf","486A","Cylinder Head Temperature Probe Location","PA-18 PA-22","PA-18 PA-22","PA-22","PA-22","Tri-Pacer / Colt","MATCHED","false","false","false","false","false","SAFE_KEEP"
"b8fd8026-ebd1-4428-9023-c30283f73451","29d61fa5-8fc8-4c0f-98d3-2d75dab72b1e","a1e282e3-c67e-439d-9c91-3ce95aa4bbeb","488","Landing Gear Selector Cable Forward Attachment Pin, Modification of","PA-31-310/325 PA-31-350 PA-31P","PA-31-310/325 PA-31-350 PA-31P","PA-31-310","PA-31-310","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ab346911-e932-45ef-a1bd-52bb0b26f83a","29d61fa5-8fc8-4c0f-98d3-2d75dab72b1e","a1e282e3-c67e-439d-9c91-3ce95aa4bbeb","488","Landing Gear Selector Cable Forward Attachment Pin, Modification of","PA-31-310/325 PA-31-350 PA-31P","PA-31-310/325 PA-31-350 PA-31P","PA-31-325","PA-31-325","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"a50cc39f-3ae6-4dd2-ab95-2f99f7571e0f","82338af0-0f84-4740-affb-e0ab41d9668e","eb6a6755-3908-4f14-b1d1-861e8a92598f","494","Inspection of Cherokee Landing Gears","PA-28-140/150/160 PA-28-180/235","PA-28-140/150/160 PA-28-180/235","PA-28-140","PA-28-140","PA-28-140","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ca0f3769-d786-4361-bc28-df0ebdf2945e","82338af0-0f84-4740-affb-e0ab41d9668e","eb6a6755-3908-4f14-b1d1-861e8a92598f","494","Inspection of Cherokee Landing Gears","PA-28-140/150/160 PA-28-180/235","PA-28-140/150/160 PA-28-180/235","PA-28-150","PA-28-150","PA-28-150","MATCHED","false","false","false","false","false","SAFE_KEEP"
"e14acbd7-119b-4bf6-b3e5-c9e7e701c5f7","82338af0-0f84-4740-affb-e0ab41d9668e","eb6a6755-3908-4f14-b1d1-861e8a92598f","494","Inspection of Cherokee Landing Gears","PA-28-140/150/160 PA-28-180/235","PA-28-140/150/160 PA-28-180/235","PA-28-160","PA-28-160","PA-28-160","MATCHED","false","false","false","false","false","SAFE_KEEP"
"bf57d9ac-0f33-4552-9d64-c81cec7893b3","82338af0-0f84-4740-affb-e0ab41d9668e","eb6a6755-3908-4f14-b1d1-861e8a92598f","494","Inspection of Cherokee Landing Gears","PA-28-140/150/160 PA-28-180/235","PA-28-140/150/160 PA-28-180/235","PA-28-180","PA-28-180","PA-28-180","MATCHED","false","false","false","false","false","SAFE_KEEP"
"2e0919d0-4c4b-4c21-9e47-498222ac4c0b","82338af0-0f84-4740-affb-e0ab41d9668e","eb6a6755-3908-4f14-b1d1-861e8a92598f","494","Inspection of Cherokee Landing Gears","PA-28-140/150/160 PA-28-180/235","PA-28-140/150/160 PA-28-180/235","PA-28-235","PA-28-235","PA-28-235","MATCHED","false","false","false","false","false","SAFE_KEEP"
"25346c3c-0858-4ddd-8253-6e651f17b371","09c2e11f-ab56-4936-ba16-ee1b67eb864e","b6a295ae-5774-464e-91d7-d7d9f05b5ee6","494B","Flap Control System, Inspection of","PA-31-300/325 PA-31-350 PA-31P","PA-31-300/325 PA-31-350 PA-31P","PA-31-300","PA-31-300","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"ab505e35-81d6-44ee-ae7e-5157616f18e9","09c2e11f-ab56-4936-ba16-ee1b67eb864e","b6a295ae-5774-464e-91d7-d7d9f05b5ee6","494B","Flap Control System, Inspection of","PA-31-300/325 PA-31-350 PA-31P","PA-31-300/325 PA-31-350 PA-31P","PA-31-325","PA-31-325","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"4ca2fa8d-5583-4770-b6ab-aedbfccdc9e7","fa08fbac-25c0-405a-b058-bd2f8d216fb3","5b8e7502-871b-474f-b82e-799511f26531","495B","Rudder Control Horn Attachment Bolts, Inspection of","PA-36-285/300 PA-36-375","PA-36-285/300 PA-36-375","PA-36-285","PA-36-285","Pawnee Brave","MATCHED","false","false","false","false","false","SAFE_KEEP"
"8208ccb5-ba62-41bb-9717-81d79b9ed1e5","fa08fbac-25c0-405a-b058-bd2f8d216fb3","5b8e7502-871b-474f-b82e-799511f26531","495B","Rudder Control Horn Attachment Bolts, Inspection of","PA-36-285/300 PA-36-375","PA-36-285/300 PA-36-375","PA-36-300","PA-36-300","Pawnee Brave","MATCHED","false","false","false","false","false","SAFE_KEEP"
"58adfc1f-d45f-4f60-80d4-9d712e9124cd","c402aa1a-476f-472a-8940-a0ed7c597b91","149759f9-4abc-4952-a035-88ae4dbaf8e6","496","Stabilator Balance Weight Tube Replacement","PA-24-250/260","PA-24-250/260","PA-24-250","PA-24-250","Comanche","MATCHED","false","false","false","false","false","SAFE_KEEP"
"d6406a4f-13e9-4a0d-843f-2d9b8b473e1e","c402aa1a-476f-472a-8940-a0ed7c597b91","149759f9-4abc-4952-a035-88ae4dbaf8e6","496","Stabilator Balance Weight Tube Replacement","PA-24-250/260","PA-24-250/260","PA-24-260","PA-24-260","Comanche","MATCHED","false","false","false","false","false","SAFE_KEEP"
"b8e19021-8e18-4e39-8cd7-403cd3d66f72","da7a9a0b-6ac0-4429-8885-1bbb5e2f47d7","c3c88ede-97da-4c82-a010-894a4c5a0c85","507","Fuel System Control Cables At Swivel Fittings, Inspection of","PA-23 PA-23-160/-235 PA-23-250","PA-23 PA-23-160/-235 PA-23-250","PA-23-160","PA-23-160","Apache","MATCHED","false","false","false","false","false","SAFE_KEEP"
"038fe5b0-e519-4392-bba6-3c48e82b086d","da7a9a0b-6ac0-4429-8885-1bbb5e2f47d7","c3c88ede-97da-4c82-a010-894a4c5a0c85","507","Fuel System Control Cables At Swivel Fittings, Inspection of","PA-23 PA-23-160/-235 PA-23-250","PA-23 PA-23-160/-235 PA-23-250","PA-23-235","PA-23-235","Apache","MATCHED","false","false","false","false","false","SAFE_KEEP"
"6f83b9fb-deed-42d4-979a-09fe993cdc06","e9c36abb-aa31-46df-96d8-f9b3633b0bd5","518b1362-41bc-4cc6-b2ee-8184c1b15567","509","Engine Mount Assembly Attachment Nuts, Replacement of","PA-31-310/325 PA-31-350","PA-31-310/325 PA-31-350","PA-31-310","PA-31-310","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"a6b870f4-b570-4be8-9860-3a79159c0623","e9c36abb-aa31-46df-96d8-f9b3633b0bd5","518b1362-41bc-4cc6-b2ee-8184c1b15567","509","Engine Mount Assembly Attachment Nuts, Replacement of","PA-31-310/325 PA-31-350","PA-31-310/325 PA-31-350","PA-31-325","PA-31-325","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"07168388-5f30-4e48-922f-97e4c4e917d2","1b038e50-d67e-4ea6-a7cd-6223cdb661f8","7a38fafe-908d-4f32-955e-e0820005c5f7","512","Seat Track Modification","PA-31/325","PA-31/325","PA-31","PA-31","Navajo","MATCHED","false","false","false","false","false","SAFE_KEEP"
"473a9669-c1ed-49be-baf0-9fac6e946a0c","1b038e50-d67e-4ea6-a7cd-6223cdb661f8","7a38fafe-908d-4f32-955e-e0820005c5f7","512","Seat Track Modification","PA-31/325","PA-31/325","PA-325","PA-325","Navajo","MATCHED","false","false","false","false","true","MANUAL_REVIEW"
