Pub No.,Pub Name,Date,Compliance,Title Description
SEL-05-01-R01,Continuing Airworthiness Program Structural Inspe,11/14/2012,,Informational,Continuing Airworthiness Program Structural Inspections Supersedure,
SNL07-9,Maintaining Current Service and Operational Info.,04/16/2007,,Informational,The purpose of this Service Newsletter is to inform Cessna Customers of the various options available to assist them in maintaining the currency of publications utilized for maintenance and operation of Cessna Propeller airplanes.,
SNL06-18,FAA-Approved Deicing Updates - Winter 2006/07,12/26/2006,,Informational,This Service Newsletter provides notification that Federal Aviation Administration (FAA) Notice Number N 8000.329: FAA - Approved Deicing Program Updates, Winter 2006 - 2007 has been issued.
,
SNL05-4,FAA - Approved Deicing Program Update,03/14/2005,30,Informational,To announce FAA Flight Standards Information Bulletin FSAT 04-05: FAA - Approved Deicing Prgram Updated, Winter 2004 - 2005.,
SNL05-2,Handling of Airplane Gryo Instruments,01/31/2005,34,Informational,Maintenance Practices - Handling of Airplane Gryo Instruments.,
SEB99-16R1,Vacuum System Manifold Check Valve Inspection,04/24/2000,37,Mandatory,To Provide Inspection For Vacuum System,
SEB99-03,Steel Fuel Primer Line Replacement,02/01/1999,73,Mandatory,To Inspect And Or Replace Affected Steel Fuel Primer Lines,
SEB98-06R1,Engine Intake And Exhaust Valve Inspection,10/26/1998,72,Mandatory,Correct Shipment Dates To Match Tcm Bulletin CSB98-1B,
SEB97-05,Seat Rail Inspection,07/21/1997,25,Mandatory,Inspect 0410219-3 Seat Rails Shipped 4/23/96-4/23/97,
SNL97-03,New Cessna Service Station Directory,04/18/1997,98,Informational,Announces P/N D7540-13 Directory (Dated January 1997),
SNL96-03,New Cessna Service Station Directory,08/09/1996,98,Informational,Announces P/N D7494-13 Directory (Dated May 1996),
SNL95-04,New Cessna Service Station Directory,07/14/1995,98,Informational,Announces P/N D7479-13 Directory (Dated March 1995),
SEB94-10,Replacement Of Magneto Coils And Rotating Magnets,05/27/1994,74,Mandatory,Transmit TCM Ignition Systems Service Bulletn MSB644,
SEB92-19R1,Engine Oil Temperature/Pressure Gauge Cluster,02/04/1994,79,Recommended,Revise Effectivity And Accomplishment Instruction Sections,
SNL93-06,Maintenance Practices For Pressure Cylinders,09/17/1993,20,Informational,FAA Order 8000.40C On Maintenance Of Pressure Cylinders,
SEB92-33R2,Overhead Lighting Console Installation Inspection,09/10/1993,33,Mandatory,Revise Material, Accomplishment Instructions And Credit Sec.,
SNL85-18R2,Shoulder Harness Kit Availability,09/04/1992,25,Informational,SNL85-18/SNL85-18 Rev.1 Is Superseded By SEB92-28 Or MEB92-8,
SNL92-01,Cessna Customer Care Supplies And Pubs Catalog,01/17/1992,98,Informational,1992 Cessna Customer Care Supplies And Publications Catalog,
SE83-31,Rudder Bar Weld Assembly Improvement,12/09/1983,27,See Publication,Incorporation Of Reinforced Rudder Bar Weld Assemblies,
SE83-06,Seat Rail Inspection Guidelines - (AD87-20-03R1),03/11/1983,25,Recommended,All S.E. Models Using Extruded Beam Type Seat Rails,
NL81-05,Goodyear Tire/Wheel Balancer,06/05/1981,32,Informational,Brochure Describes New Goodyear Tire/wheel Balancer,
NL80-09,Volcanic Ash Hazard (FAA Advisory Circular),06/06/1980,98,Informational,AC No. 43-16 'Volcanic Ash Hazard',
SE79-49R1,Nutplate Inspection - Vertical Fin Attach Bracket,04/28/1980,53,See Publication,Nutplates Used To Attach The Fin To Be Inspected Each 100 Hr,
SE78-67R1,Oil Quick Drain Valve,09/04/1979,79,See Publication,Clarifies Valve Usage And Applicable Airplanes,
SE79-29,Alternator Noise Filter,06/04/1979,24,See Publication,Improved Method For Attaching Noise Filter,
SE78-62S1,Vertical Fin Attach Bracket,11/13/1978,55,See Publication,Revised Instructions To Correct Dimension,
SE77-31,Muffler Assembly Impr / Alternator Noise Filter,08/15/1977,24,See Publication,Internal Flame Tubes Eliminated From New Mufflers. Information To Inspect And Correct Noise Filter Installation.,
SE77-23,Magneto Timing Change And Engine Baffle Inspect,07/01/1977,71,See Publication,Continental Service Bulletin M77-12 Attached,
SE77-19,Flap Selector Follow-up / Alternator Capscrew,06/27/1977,27,See Publication,New Control Cable Utilizes A Wire-wound Outer Housing. Check Capscrew Torque - Use Loctite 242. Placard P/n 0705058-1 To Be Used If Litter Door Installed.,
SE77-07,Outside Air Temp Gage / Oil Pressure Hose Replace,03/21/1977,79,See Publication,Provides Improved Dissipation Of Static Charges. Steel Sheathed Hose Available For Improved Service Life.,
SE76-24,Hydraulic Pwr Pack / Troubleshoot Eng Roughness,11/22/1976,98,See Publication,Announces New Solenoids For Improved Service Life. Procedures To Reduce Vibration.,
SE75-20,Aft Spinner Bulkhead / Fuselage Tailcone Station,10/03/1975,53,See Publication,Shim Available Which Improves Bulkhead Service Life. Improves Service Life Of Bulkhead.,
SE74-19,Elevator Rigging,09/06/1974,27,See Publication,Correct Rigging To 23 Degrees Up Travel,
SE74-10,Vertical Stab Attach / Nosewheel Fork & Axle Bolt,05/31/1974,55,See Publication,Inspect At Routine Intervals And Install Improved Bracket. Install Heavier Components When Fork Is Replaced.,
SE73-34,Prop To Ring Gear Support / Exhaust Gasket Change,11/09/1973,61,See Publication,These Assemblies Were Incorrectly Indexed; Should Be Changed. 'Padded' Key Available To Replace Old Style Key. Sheet Metal Gasket Provides Better Service Life.,
SE73-21,Air Filter Inspection And Maintenance,08/17/1973,71,See Publication,Two Types Of Filters In Use - Flock-coated & Paper-media,
SE72-17R1,Flap Actuator Assembly - Replacement Of Component,01/12/1973,27,See Publication,Temporary Information To Install Later Type Actuators,
SE72-15,Over Voltage Trip-out Capacitor Installation,04/21/1972,24,See Publication,Install Capacitor To Avoid Nuisance Trip-outs,
SE71-07S1,Flexible Fluid Hose Inspection,11/03/1971,98,See Publication,Recommended Inspection And Maintenance Procedures Attached,
SE71-25,Prestolite Starter Clutch / Main Wheel Brake Line,08/23/1971,80,See Publication,Two Product Improvements Available. Lines Route On Forward Side Of Main Gear Struts.,
SE71-23,Horizontal Stabilizer Attachment,08/06/1971,55,See Publication,New Doubler Assembly And Bulkhead Available,
SE69-15,Fuel Tank Quick Drain Valves / Gyro Air Filter,07/18/1969,28,See Publication,Quick Drain Valves And A Fuel Sampler Cup Available. Provides Improved Access To Hoses And Filter.,
SE68-30,Magneto Cam Oiler / Continental & Lyco Bulletins,11/01/1968,,See Publication,Remove Oiler And Grease To Avoid Point Burning,
SL67-57,4001 Magneto / Crankshaft Cntrwght / Prop Sync,11/07/1967,,See Publication,Improved Condensor Available (continental M67-15).continental Service Bulletin M67-7 Attached.  Woodward Service Bulletin 33049a-13 Now Available.,
SL67-32,Flap Cntrl Access / Fwd Prop Spinner Bulkhead,06/16/1967,61,See Publication,Flap Handle Repositioned For Easier Pilot Use. Tailpipe Extends 9 Inches Through Lower Cowling. See Cessna Se70-1 For Latest Information. ,
SL67-18,Propeller Improvement / Fuel Line Improvements,04/14/1967,,See Publication,Increased Blade Thickness - Blade Angle Change. Aluminum Tube Replaced By Flexible Hose.,
SL67-07,Cessna-crafted Gyros,01/27/1967,34,See Publication,New Attitude Gyro And Directional Gyro Available,
SL66-13,Model 150 Nose Gear Design Improvement,03/11/1966,32,See Publication,Applies To 15 X 6.00 X 6 Nose Wheel Installation,
SL66-04,Rheostat Change,01/28/1966,,See Publication,Higher Capacity And Greater Resistance To Heat Buildup,
SL65-003,Door Lock Cylinder Assembly Key Interchangeabilit,01/08/1965,,See Publication,Modify Lock To Fit Existing Key At Lock Replacement,
SL64-34,Carb Plate / Mag Oil Seal / Nose Gear / Vac Pump,06/23/1964,74,See Publication,Plate Can Be Removed If Cracked. Bendix Service Bulletin No. 498a. Material Changed From Teflon To Stainless Steel. Airborne Mechanisms Service Letter No. 5 Is Not Applicable.,
SL64-08S2,Plastic Control Wheel Inspection,04/03/1964,27,See Publication,Credit Program Includes Rivets, Medallions, Placards, Decals,
SL63-42,Main Wheel Mounting Bolt Chg / Speed Fairing Adj,10/01/1963,32,See Publication,'nas' Bolts Replace 'an' Bolts On Goodyear 600 X 6 Wheels. Chart Attached Which Provides Clearance Specifications.,
SL63-17,Door Latch Spring / Nose Wheel Fork / Tire Balane,04/16/1963,32,See Publication,Improved Main Door Latch Springs Available.  Service Kits Announced In SNL61-04-21 Revised. Goodyear & U.s. Rubber Use Different Methods.,
SL62-77,Rotating Beacon Improvements (P/N 0700120-1),11/02/1962,33,See Publication,Ground Wire Soldered To Side Of Brass Base,
SL62-05,Radio Vent,01/09/1962,,See Publication,Install Vent To Reduce Radio Heat,
SL150-26,Baggage Tie Down Straps - Airplanes With Adjustab,07/08/1961,25,See Publication,Two Baggage Tie Down Straps Were Omitted & Should Be Ordered,
SL150-10S2,Oil Pressure Line Replacement,12/23/1959,77,See Publication,Reminder Of January 1, 1960 Credit Expiration Date,
SL150-11S3,Model 150 Muffler Replacement,12/04/1959,78,See Publication,Credit On Right Hand Muffler Expires On December 15, 1959,
SL150-11S2,Right Hand Muffler Replacement,11/17/1959,78,See Publication,Followup Program To Determine Which Airplanes Not Modified,
SL150-10,Oil Pressure Line Replacement,09/09/1959,77,See Publication,Applies To Engines With Optional External Oil Filter,
MODEL 150 S.I.S.,Model 150 Service Information Summary,09/05/1946,,Not Applicable,Model 150 Service Information Summary 1946-1961.,
